Page path,Session default channel group,Key events
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-incoterms-2020/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leveransvillkor-och-utlandsbetalningar/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Email,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Paid Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/sakerstall-frihandelsarbetet-med-var-ursprungsexpert/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/sakerstall-frihandelsarbetet-med-var-ursprungsexpert/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/sakerstall-frihandelsarbetet-med-var-ursprungsexpert/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/sakerstall-frihandelsarbetet-med-var-ursprungsexpert/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/sakerstall-frihandelsarbetet-med-var-ursprungsexpert/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/skraddarsy-er-utbildning/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/skraddarsy-er-utbildning/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/skraddarsy-er-utbildning/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/skraddarsy-er-utbildning/,Referral,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/skraddarsy-er-utbildning/,Unassigned,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/transportkunskap-for-exportorer/,Direct,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/transportkunskap-for-exportorer/,Organic Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/transportkunskap-for-exportorer/,Organic Social,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/transportkunskap-for-exportorer/,Paid Search,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/transportkunskap-for-exportorer/,Referral,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler,Paid Social,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler,Unassigned,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Cross-network,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Direct,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Display,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Email,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Organic Search,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Organic Social,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Paid Other,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Paid Search,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Paid Social,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Referral,0
/sv/expandera-globalt/exportregler/kurser-i-exportregler/,Unassigned,0
/sv/expandera-globalt/geo-panelen,Paid Social,0
/sv/expandera-globalt/geopanelen,Paid Social,0
/sv/expandera-globalt/geopolitisk-radgivning,Paid Social,0
/sv/expandera-globalt/geopolitisk-radgivning,Referral,0
/sv/expandera-globalt/geopolitisk-radgivning/,Direct,0
/sv/expandera-globalt/geopolitisk-radgivning/,Organic Social,0
/sv/expandera-globalt/geopolitisk-radgivning/,Paid Search,0
/sv/expandera-globalt/geopolitisk-radgivning/,Paid Social,0
/sv/expandera-globalt/geopolitisk-radgivning/,Referral,0
/sv/expandera-globalt/geopolitisk-radgivning/,Unassigned,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-insights/,Email,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-insights/,Organic Social,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-insights/,Paid Social,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-insights/,Unassigned,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-panelen,Paid Social,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-panelen/,Direct,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-panelen/,Organic Search,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-panelen/,Paid Social,0
/sv/expandera-globalt/geopolitisk-radgivning/geo-panelen/,Referral,0
/sv/expandera-globalt/geopolitisk-radgivning/geopanelen,Paid Social,0
/sv/expandera-globalt/handel-och-utveckling/,Organic Search,0
/sv/expandera-globalt/handel-och-utveckling/,Organic Social,0
/sv/expandera-globalt/handel-och-utveckling/,Paid Search,0
/sv/expandera-globalt/handel-och-utveckling/,Referral,0
/sv/expandera-globalt/handel-och-utveckling/,Unassigned,0
/sv/expandera-globalt/handel-och-utveckling/helpdesk-for-ansvarsfullt-foretagande/,Organic Search,0
/sv/expandera-globalt/handel-och-utveckling/helpdesk-for-ansvarsfullt-foretagande/consultant-assignment--responsible-business-esg-risk-tool-3-month-contract/,Direct,0
/sv/expandera-globalt/handel-och-utveckling/helpdesk-for-ansvarsfullt-foretagande/consultant-assignment--responsible-business-esg-risk-tool-3-month-contract/,Organic Search,0
/sv/expandera-globalt/handel-och-utveckling/multilaterala-upphandlingar--fn/,Organic Search,0
/sv/expandera-globalt/handel-och-utveckling/multilaterala-upphandlingar--fn/,Organic Social,0
/sv/expandera-globalt/handel-och-utveckling/multilaterala-upphandlingar--fn/,Referral,0
/sv/expandera-globalt/handel-och-utveckling/td-och-vara-samarbetspartners/,Direct,0
/sv/expandera-globalt/handel-och-utveckling/td-och-vara-samarbetspartners/,Organic Search,0
/sv/expandera-globalt/handel-och-utveckling/td-och-vara-samarbetspartners/,Organic Social,0
/sv/expandera-globalt/hultins optik-en-radgivare/,Unassigned,0
/sv/expandera-globalt/investera-i-sverige/,Direct,0
/sv/expandera-globalt/investera-i-sverige/,Organic Search,0
/sv/expandera-globalt/investera-i-sverige/,Referral,0
/sv/expandera-globalt/kontakta-en-radgivare,Organic Search,0
/sv/expandera-globalt/kontakta-en-radgivare,Organic Social,0
/sv/expandera-globalt/kontakta-en-radgivare/,Organic Search,0
/sv/expandera-globalt/kontakta-en-radgivare/,Paid Search,0
/sv/expandera-globalt/kontakta-en-radgivare/,Paid Social,0
/sv/expandera-globalt/kontakta-en-radgivare/,Unassigned,0
/sv/expandera-globalt/kontakta-en-radgivare/spl=1,Unassigned,0
/sv/expandera-globalt/learning-center/,Direct,0
/sv/expandera-globalt/learning-center/,Email,0
/sv/expandera-globalt/learning-center/,Organic Search,0
/sv/expandera-globalt/learning-center/,Organic Social,0
/sv/expandera-globalt/learning-center/,Paid Search,0
/sv/expandera-globalt/learning-center/,Referral,0
/sv/expandera-globalt/learning-center/,Unassigned,0
/sv/expandera-globalt/learning-centre/exportguider/,Direct,0
/sv/expandera-globalt/learning-centre/kurser-i-exportregler/,Direct,0
/sv/expandera-globalt/learning-centre/kurser-i-exportregler/,Organic Search,0
/sv/expandera-globalt/learning-centre/kurser-i-exportregler/,Paid Search,0
/sv/expandera-globalt/learning-centre/kurser-i-exportregler/,Referral,0
/sv/expandera-globalt/market-expansion,Organic Search,0
/sv/expandera-globalt/market-expansion,Referral,0
/sv/expandera-globalt/market-expansion/,Cross-network,0
/sv/expandera-globalt/market-expansion/,Direct,0
/sv/expandera-globalt/market-expansion/,Email,0
/sv/expandera-globalt/market-expansion/,Organic Search,0
/sv/expandera-globalt/market-expansion/,Organic Social,0
/sv/expandera-globalt/market-expansion/,Organic Video,0
/sv/expandera-globalt/market-expansion/,Paid Other,0
/sv/expandera-globalt/market-expansion/,Paid Search,0
/sv/expandera-globalt/market-expansion/,Paid Social,0
/sv/expandera-globalt/market-expansion/,Referral,0
/sv/expandera-globalt/market-expansion/,Unassigned,0
/sv/expandera-globalt/marknader,Direct,0
/sv/expandera-globalt/marknader,Email,0
/sv/expandera-globalt/marknader,Organic Search,0
/sv/expandera-globalt/marknader,Organic Social,0
/sv/expandera-globalt/marknader,Paid Search,0
/sv/expandera-globalt/marknader,Referral,0
/sv/expandera-globalt/marknader,Unassigned,0
/sv/expandera-globalt/marknader/,Direct,0
/sv/expandera-globalt/marknader/,Email,0
/sv/expandera-globalt/marknader/,Organic Search,0
/sv/expandera-globalt/marknader/,Organic Social,0
/sv/expandera-globalt/marknader/,Paid Search,0
/sv/expandera-globalt/marknader/,Paid Social,0
/sv/expandera-globalt/marknader/,Referral,0
/sv/expandera-globalt/marknader/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien,Email,0
/sv/expandera-globalt/marknader/asien-och-oceanien,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/,Cross-network,0
/sv/expandera-globalt/marknader/asien-och-oceanien/,Display,0
/sv/expandera-globalt/marknader/asien-och-oceanien/,Email,0
/sv/expandera-globalt/marknader/asien-och-oceanien/,Organic Shopping,0
/sv/expandera-globalt/marknader/asien-och-oceanien/,Paid Other,0
/sv/expandera-globalt/marknader/asien-och-oceanien//100-affarsmojligheter-asien/2024/thailands-renewable-energy-,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/100-affarsmojligheter-asien/2024/Tsinghua-University-Tongzhou/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/100-affarsmojligheter-asien/2024/nordic-agri-food-tech-delegation-singapore-2024/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/100-affarsmojligheter-asien/2024/nordic-food-fair-in-south-korea-2024/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/100-affarsmojligheter-asien/2024/wang-noi-replacement-power-plant/,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/100-affarsmojligheter-asien/2024/waste-to-energy-project/,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/100-affarsmojligheter-asien/2024/waste-to-energy-project/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/100affarsmojligheter-asien/2024/thailands-renewable-energy-transition/,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien/,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien/,Email,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien/,Paid Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien2/,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien2/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/australien2/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/bus,Organic Shopping,0
/sv/expandera-globalt/marknader/asien-och-oceanien/filippinerna,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/filippinerna/,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/filippinerna/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/filippinerna/,Paid Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/filippinerna/,Paid Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/filippinerna/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/filippinerna/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong/,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong/,Email,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong/,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong/,Paid Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong/,Paid Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/hong-kong/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien/,Paid Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indien1/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien/,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien/,Email,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien/,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien/,Paid Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/indonesien/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan/,Cross-network,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan/,Email,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan/,Paid Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan/,Paid Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japan/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien/japanaffarsmojligheter-i-japan/,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina,Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,Cross-network,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,Paid Other,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,Paid Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,Referral,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,Unassigned,0
"/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,",Direct,0
"/sv/expandera-globalt/marknader/asien-och-oceanien/kina/,",Organic Search,0
/sv/expandera-globalt/marknader/asien-och-oceanien/kina1/,Unassigned,0
/sv/expandera-globalt/marknader/asien-och-oceanien/malaysia,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/malaysia/,Direct,0
/sv/expandera-globalt/marknader/asien-och-oceanien/malaysia/,Organic Social,0
/sv/expandera-globalt/marknader/asien-och-oceanien/malaysia/,Paid Search,0
